789.4452,0.0000
789.4575,92.4202
789.4697,280.3908
789.4820,198.4104
789.4943,128.3674
789.5066,154.4560
789.5189,70.9156
789.5312,71.7209
789.5434,53.2774
789.5557,94.8227
789.5680,56.9309
789.5803,98.3306
789.5926,139.0404
789.6049,96.1128
789.6171,97.8738
789.6294,107.5328
789.6417,194.5005
789.6540,198.7124
789.6663,180.3084
789.6786,164.6042
789.6909,110.2635
789.7031,51.4559
789.7154,101.7865
789.7277,117.0825
789.7400,108.6836
789.7523,22.7942
789.7646,94.0913
789.7768,121.1651
789.7891,54.1530
789.8014,39.1413
789.8137,104.4962
789.8260,193.7779
789.8383,302.2694
789.8506,266.9217
789.8628,98.6231
789.8751,86.8166
789.8874,63.1539
789.8997,64.7977
789.9120,33.6780
789.9243,13.4350
789.9366,94.5619
789.9489,210.8678
789.9611,289.9016
789.9734,484.0537
789.9857,490.1189
789.9980,380.2131
790.0103,217.8718
790.0226,100.9353
790.0349,160.0397
790.0472,155.1146
790.0594,115.3668
790.0717,69.3391
790.0840,86.6811
790.0963,35.6152
790.1086,6.5093
790.1209,13.0727
790.1332,76.2378
790.1455,146.4984
790.1577,90.8759
790.1700,46.3485
790.1823,149.7512
790.1946,240.7601
790.2069,160.5780
790.2192,172.4634
790.2315,279.2998
790.2438,138.0929
790.2561,18.0445
790.2683,182.6480
790.2806,373.2863
790.2929,273.5295
790.3052,216.7333
790.3175,52.2754
790.3298,16.1111
790.3421,88.2223
790.3544,159.2929
790.3667,118.5740
790.3790,66.9998
790.3912,115.0003
790.4035,189.6727
790.4158,168.8709
790.4281,177.9852
790.4404,272.0771
790.4527,210.9168
790.4650,288.5413
790.4773,506.6191
790.4896,681.9468
790.5019,534.6316
790.5142,182.0344
790.5264,167.1370
790.5387,86.4674
790.5510,100.4010
790.5633,230.6078
790.5756,142.1156
790.5879,46.7333
790.6002,95.6449
790.6125,68.3968
790.6248,0.0000
790.6371,0.0000
790.6494,0.0000
790.6617,113.1423
790.6739,493.9994
790.6862,638.3745
790.6985,264.3430
790.7108,56.6210
790.7231,204.7846
790.7354,376.1266
790.7477,393.5667
790.7600,317.7269
790.7723,113.3149
790.7846,27.2070
790.7969,82.6400
790.8092,73.6609
790.8215,153.8558
790.8338,202.9054
790.8461,98.1012
790.8583,93.2322
790.8706,91.7901
790.8829,322.5974
790.8952,488.6095
790.9075,376.3898
790.9198,299.0083
790.9321,289.8522
790.9444,298.8586
790.9567,356.2805
790.9690,535.2082
790.9813,553.1003
790.9936,443.3211
791.0059,427.1632
791.0182,312.8222
791.0305,176.1233
791.0428,226.2786
791.0551,385.9601
791.0674,487.0087
791.0797,389.9306
791.0920,222.9141
791.1042,139.9819
791.1165,74.6166
791.1288,46.7245
791.1411,28.7809
791.1534,4.9758
791.1657,26.8943
791.1780,111.5730
791.1903,146.9342
791.2026,75.7941
791.2149,49.7426
791.2272,140.5437
791.2395,420.9145
791.2518,384.6638
791.2641,169.9725
791.2764,174.1658
791.2887,167.3293
791.3010,106.6179
791.3133,25.4414
791.3256,48.1470
791.3379,94.4056
791.3502,67.0577
791.3625,25.7510
791.3748,92.6702
