788.9645,0.0000
788.9767,23.8226
788.9889,203.3565
789.0012,176.3544
789.0134,119.0803
789.0257,285.9784
789.0379,13.4078
789.0501,0.0000
789.0624,0.0000
789.0746,8.9995
789.0869,92.3116
789.0991,80.5180
789.1113,9.2487
789.1236,11.2922
789.1358,9.0427
789.1481,58.3681
789.1603,39.2192
789.1725,2.0845
789.1848,23.7267
789.1970,11.2393
789.2093,28.6232
789.2215,67.9842
789.2337,157.0810
789.2460,11.0405
789.2582,14.1687
789.2705,47.0778
789.2827,49.0736
789.2949,53.6001
789.3072,339.8230
789.3194,149.4775
789.3317,0.0000
789.3439,0.0000
789.3561,0.4021
789.3684,8.6565
789.3806,26.9653
789.3929,129.2738
789.4051,101.3811
789.4173,180.0849
789.4296,91.2737
789.4418,12.8618
789.4541,331.9652
789.4663,241.2568
789.4786,418.2827
789.4908,388.8097
789.5030,338.7990
789.5153,319.9181
789.5275,337.2579
789.5398,9.4165
789.5520,31.8169
789.5642,24.7415
789.5765,11.1192
789.5887,21.7282
789.6010,1.1319
789.6132,36.9937
789.6255,72.8636
789.6377,211.9760
789.6499,52.9134
789.6622,11.0660
789.6744,27.8763
789.6867,3.1444
789.6989,12.8951
789.7112,37.6789
789.7234,24.1195
789.7357,0.3304
789.7479,94.3106
789.7601,162.4912
789.7724,133.3524
789.7846,53.6350
789.7969,118.1909
789.8091,147.9912
789.8214,4.0288
789.8336,0.0000
789.8459,27.0869
789.8581,49.1905
789.8703,115.4409
789.8826,86.0422
789.8948,51.2430
789.9071,66.1999
789.9193,14.2741
789.9316,30.1170
789.9438,135.7609
789.9561,269.1471
789.9683,278.3590
789.9806,549.5103
789.9928,760.6461
790.0050,357.7543
790.0173,81.1544
790.0295,346.5029
790.0418,61.8593
790.0540,11.0557
790.0663,7.1337
790.0785,81.8129
790.0908,119.2013
790.1030,17.7909
790.1153,61.3511
790.1275,237.3754
790.1398,186.6725
790.1520,189.8377
790.1643,258.1787
790.1765,98.8670
790.1887,33.7894
790.2010,44.3749
790.2132,17.8533
790.2255,19.4956
790.2377,30.7962
790.2500,161.6584
790.2622,98.8378
790.2745,120.3128
790.2867,52.5218
790.2990,25.2521
790.3112,48.7142
790.3235,8.4868
790.3357,1.2257
790.3480,61.0639
790.3602,59.1952
790.3725,31.3643
790.3847,138.9289
790.3970,127.7266
790.4092,132.7212
790.4215,503.8693
790.4337,272.9767
790.4460,191.4870
790.4582,256.2424
790.4705,137.9810
790.4827,229.9589
790.4950,450.5620
790.5072,256.2452
790.5195,196.3716
790.5317,117.2871
790.5440,80.3491
790.5562,99.5129
790.5685,235.2310
790.5807,199.1052
790.5930,108.8385
790.6052,15.0970
790.6175,48.5267
790.6297,120.5703
790.6420,39.3118
790.6542,13.5231
790.6665,17.7683
790.6787,43.7251
790.6910,66.2332
790.7032,110.2057
790.7155,59.7271
790.7277,44.4800
790.7400,36.4026
790.7522,246.2894
790.7645,193.4538
790.7767,254.0918
790.7890,304.3860
790.8012,198.4927
790.8135,175.5950
790.8257,35.2175
790.8380,11.1104
790.8503,35.3776
790.8625,49.6537
790.8748,81.9575
790.8870,130.9108
790.8993,258.4006
790.9115,221.7905
790.9238,257.0416
790.9360,175.8501
790.9483,64.8050
790.9605,110.0934
790.9728,430.8329
790.9850,446.3409
790.9973,244.0809
791.0095,356.8478
791.0218,256.5922
791.0341,94.4603
791.0463,93.3204
791.0586,192.0606
791.0708,119.3292
791.0831,355.2540
791.0953,184.8843
791.1076,59.6802
791.1198,19.6055
791.1321,34.8298
791.1443,90.8900
791.1566,91.6162
791.1689,28.2934
791.1811,6.5166
791.1934,202.8020
791.2056,268.1520
791.2179,213.9257
791.2301,266.9623
791.2424,113.9402
791.2546,108.0830
791.2669,55.4534
791.2792,15.8953
791.2914,9.1125
791.3037,6.5563
791.3159,311.5270
791.3282,189.8976
791.3404,48.2906
791.3527,37.3584
791.3649,56.9729
791.3772,73.4647
791.3895,30.9014
791.4017,6.7840
791.4140,28.1035
791.4262,69.7215
791.4385,186.5781
791.4507,279.6063
791.4630,457.1255
791.4753,492.7063
791.4875,415.6115
791.4998,314.0216
791.5120,304.0768
791.5243,375.8731
791.5365,664.8005
791.5488,373.7424
791.5611,72.2943
791.5733,35.0300
791.5856,47.0772
791.5978,72.1931
791.6101,65.0457
791.6224,39.4094
791.6346,77.9296
791.6469,68.6397
791.6591,17.9084
791.6714,32.7109
791.6836,36.2416
791.6959,17.1742
791.7082,44.0005
791.7204,57.4332
791.7327,47.6402
791.7449,205.9616
791.7572,264.8289
791.7695,237.8985
791.7817,137.9505
791.7940,62.7999
791.8062,47.4409
791.8185,58.6044
791.8308,69.3886
791.8430,48.1912
791.8553,18.9836
791.8675,35.5907
791.8798,132.3945
791.8921,260.1757
791.9043,154.9646
791.9166,240.9955
791.9288,569.5317
791.9411,1166.6843
791.9534,1973.3610
791.9656,2477.2043
791.9779,2337.0673
791.9902,1970.0071
792.0024,1246.0038
792.0147,701.1066
792.0269,372.2907
792.0392,125.3742
792.0515,133.3952
792.0637,218.1042
792.0760,199.5314
792.0883,130.9295
792.1005,108.4369
792.1128,75.5896
792.1250,89.9367
792.1373,215.8058
792.1496,189.9529
792.1618,64.5228
792.1741,28.3978
792.1864,35.5286
792.1986,28.1110
792.2109,61.5665
792.2231,133.8317
792.2354,163.2615
792.2477,80.5463
792.2599,80.8778
792.2722,99.2024
792.2845,72.2513
792.2967,120.9071
792.3090,155.5101
792.3212,88.7489
792.3335,32.6793
792.3458,48.3806
792.3580,46.5266
792.3703,59.7787
792.3826,98.3005
792.3948,79.8796
792.4071,113.0573
792.4194,306.1350
792.4316,984.0102
792.4439,3127.2806
792.4562,7971.8206
792.4684,12926.2599
792.4807,12727.4816
792.4930,7564.4842
792.5052,2758.3915
792.5175,844.2445
792.5298,383.2664
792.5420,202.9392
792.5543,192.8736
792.5665,155.2885
792.5788,80.9891
792.5911,349.4122
792.6033,466.5575
792.6156,226.7566
792.6279,136.4896
792.6401,84.8296
792.6524,43.9764
792.6647,35.4355
792.6769,50.9390
792.6892,96.1177
792.7015,88.5216
792.7137,80.2502
792.7260,98.8966
792.7383,114.0658
792.7505,122.0966
792.7628,154.5151
792.7751,173.1930
792.7874,88.0733
792.7996,52.8951
792.8119,69.7349
792.8242,95.0647
792.8364,102.6367
792.8487,141.1909
792.8610,206.4625
792.8732,268.2075
792.8855,306.6060
792.8978,294.4015
792.9100,372.0887
792.9223,526.6824
792.9346,1403.5000
792.9468,5818.3065
792.9591,24135.2969
792.9714,51195.4658
792.9836,51309.9367
792.9959,23775.6702
793.0082,6362.7038
793.0205,1615.6651
793.0327,742.9781
793.0450,784.2466
793.0573,444.9979
793.0695,384.3830
793.0818,442.7548
793.0941,375.6184
793.1063,316.4115
793.1186,267.7576
793.1309,231.4993
793.1432,231.7417
793.1554,252.9285
793.1677,205.1440
793.1800,200.2791
793.1922,157.9402
793.2045,102.8561
793.2168,202.2543
793.2290,227.1194
793.2413,210.5803
793.2536,215.3744
793.2659,215.9230
793.2781,375.7142
793.2904,423.3169
793.3027,428.3214
793.3149,321.8207
793.3272,223.1721
793.3395,134.4505
793.3518,113.0399
793.3640,238.8797
793.3763,364.8578
793.3886,368.5279
793.4009,299.9627
793.4131,265.1047
793.4254,536.4699
793.4377,1395.9608
793.4499,9835.1567
793.4622,54581.1968
793.4745,134084.1528
793.4868,133472.4708
793.4990,46676.2334
793.5113,7031.3505
793.5236,1236.2336
793.5359,435.9515
793.5481,614.2365
793.5604,765.4197
793.5727,515.9541
793.5849,270.0164
793.5972,275.0450
793.6095,613.4788
793.6218,913.5361
793.6340,1031.4287
793.6463,610.7164
793.6586,241.6757
793.6709,196.6918
793.6831,157.0487
793.6954,222.2006
793.7077,242.4243
793.7200,298.9441
793.7322,307.0822
793.7445,664.9845
793.7568,1002.9089
793.7691,1034.0852
793.7813,706.0319
793.7936,431.4947
793.8059,372.9556
793.8182,390.7095
793.8304,415.2104
793.8427,583.1886
793.8550,683.5332
793.8673,474.2143
793.8795,446.9368
793.8918,517.0788
793.9041,406.5228
793.9164,344.2007
793.9287,425.0000
793.9409,1294.6370
793.9532,9617.6629
793.9655,68171.2425
793.9778,206522.4741
793.9900,219198.1040
794.0023,59112.4593
794.0146,6404.5864
794.0269,1321.3115
794.0391,677.9954
794.0514,767.7513
794.0637,528.1490
794.0760,447.8102
794.0883,446.6083
794.1005,678.6300
794.1128,1160.4517
794.1251,1664.0574
794.1374,2221.6082
794.1496,1112.0164
794.1619,422.8327
794.1742,281.1640
794.1865,150.0994
794.1988,132.3187
794.2110,127.1750
794.2233,274.2917
794.2356,689.2936
794.2479,1626.1152
794.2601,3046.5948
794.2724,2202.0150
794.2847,509.2026
794.2970,334.3780
794.3093,480.4648
794.3215,316.7234
794.3338,307.5161
794.3461,370.7600
794.3584,587.2125
794.3707,643.9805
794.3829,647.5543
794.3952,514.7479
794.4075,299.4182
794.4198,290.3966
794.4321,472.8096
794.4443,1532.9278
794.4566,11891.9932
794.4689,75586.8014
794.4812,217664.7403
794.4935,213283.6214
794.5057,51472.1216
794.5180,5684.5873
794.5303,1832.4300
794.5426,972.0087
794.5549,925.8672
794.5672,563.6235
794.5794,570.3808
794.5917,479.6493
794.6040,714.8180
794.6163,883.2069
794.6286,1810.9151
794.6408,2351.7904
794.6531,1361.5640
794.6654,323.9481
794.6777,112.5482
794.6900,257.9520
794.7023,176.7636
794.7145,123.0702
794.7268,245.0261
794.7391,601.2140
794.7514,2177.7507
794.7637,3736.2907
794.7760,1800.4265
794.7882,535.2538
794.8005,542.9159
794.8128,571.4404
794.8251,580.0595
794.8374,209.2727
794.8497,313.0822
794.8619,385.7072
794.8742,250.2014
794.8865,354.4592
794.8988,340.8467
794.9111,308.6136
794.9234,240.9766
794.9356,365.9359
794.9479,1900.3038
794.9602,11733.1911
794.9725,61767.3120
794.9848,154911.5927
794.9971,117738.4495
795.0093,26436.5835
795.0216,4375.8753
